             635 a EXC COALG11.02           EQ19                0
             636 d EXC COALG11.02           EQ20              637
             637 a EXC COALG11.02           EQ21                0
             638 a TOR COALG11.02           EQ01                0
             639 d TOR COALG11.02           EQ02              640
             640 d TOR COALG11.02           EQ03              642
             641 a TOR COALG11.02           EQ04                0
             642 a TOR COALG11.02           EQ05                0
             643 a SYN NUCLG11.04           statord                0
             644 a SYN NUCLG11.04           statorq                0
             645 a SYN NUCLG11.04           satd                0
             646 a SYN NUCLG11.04           satq                0
             647 d SYN NUCLG11.04           derpsif              647
             648 d SYN NUCLG11.04           derpsid1              648
             649 d SYN NUCLG11.04           derpsiq1              649
             650 d SYN NUCLG11.04           derpsiq2              650
             651 d SYN NUCLG11.04           derdelta              651
             652 d SYN NUCLG11.04           deromega              652
             653 a EXC NUCLG11.04           EQ01                0
             654 a EXC NUCLG11.04           EQ02                0
             655 d EXC NUCLG11.04           EQ03              655
             656 a EXC NUCLG11.04           EQ04                0
             657 a EXC NUCLG11.04           EQ05                0
             658 a EXC NUCLG11.04           EQ06                0
             659 d EXC NUCLG11.04           EQ07              671
             660 a EXC NUCLG11.04           EQ08                0
             661 d EXC NUCLG11.04           EQ09              672
             662 a EXC NUCLG11.04           EQ10                0
             663 d EXC NUCLG11.04           EQ11              661
             664 a EXC NUCLG11.04           EQ12                0
             665 a EXC NUCLG11.04           EQ13                0
